name,calories,cholesterol,folic_acid,vitamin_c,vitamin_d,calcium,iron,protein,carbohydrate,fiber,sugars,fat
"PREGO Pasta, ready-to-serve, Italian Sausae and Garlic Italian Sauce",72,4.0,0.0,1.0,0.0,16.0,0.58,2.4,10.4,2.4,8.0,2.4
"Cereals, salt, prepared with water, QUAKER MultiGrain Oatmeal, QUAKER",61,0.0,4.0,0.0,0.0,8.0,0.56,2.07,13.47,2.2,0.0,0.47
"AUSTIN, reduced fat, sandwich-type, Cheddar Cheese on Cheese Crackers",461,3.0,0.0,0.0,0.0,144.0,3.4,7.8,68.0,1.4,14.6,17.5
"Beveraes, prepared with water, frozen concentrate, Fruit punch drink",46,0.0,0.0,43.8,0.0,4.0,0.09,0.06,11.66,0.1,0.0,0.0
"Sauce, refrierated, ready-to-serve, pesto with basil, BUITONI, pesto",418,0.0,0.0,0.0,0.0,306.0,0.57,9.83,10.09,1.8,6.33,37.6
"Cereals ready-to-eat, KRETSCHMER Honey Crunch Wheat Germ, SUN COUNTRY",372,0.0,285.0,5.5,0.0,50.0,8.05,26.55,58.11,10.2,21.43,7.78
"PILLSBURY, refrierated douh, Artificial Flavor, Buttermilk Biscuits",236,0.0,0.0,0.0,0.0,23.0,2.6,6.4,47.07,1.6,4.46,2.79
"Cereals ready-to-eat, Cap'n Crunch's OOPS! All Berries Cereal, QUAKER",395,0.0,0.0,0.4,0.0,11.0,21.57,4.6,87.1,2.6,44.18,3.99
"Pork, roasted, heated, separable lean only, bone-in, rump, ham, cured",132,71.0,0.0,0.0,0.0,8.0,1.59,26.02,0.68,0.0,0.68,3.07
"Hyacinth-beans, without salt, drained, boiled, cooked, immature seeds",50,0.0,0.0,5.1,0.0,41.0,0.76,2.95,9.2,0.0,0.0,0.27
"Babyfood, strained, without ascorbic acid, prunes with tapioca, fruit",69,0.0,0.0,0.8,0.0,15.0,0.35,0.6,18.5,2.7,10.97,0.1
"Cowpeas, without salt, drained, boiled, cooked, youn pods with seeds",34,0.0,0.0,17.0,0.0,55.0,0.7,2.6,7.0,0.0,0.0,0.3
"CAMPBELL'S CHUNKY Soups, Grilled Chicken with Veetables & Pasta Soup",41,6.0,0.0,0.0,0.0,8.0,0.15,2.45,5.71,0.8,0.82,1.02
"Beveraes, decaffeinated, prepared with tap water, brewed, black, tea",1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.3,0.0,0.0,0.0
"SUPPER BAKES MEAL KITS, Herb Chicken with rice (chicken not included)",197,5.0,0.0,0.0,0.0,0.0,0.0,4.26,42.55,1.1,2.13,1.06
"Potatoes, pan-fried in canola oil, prepared, refrierated, hash brown",242,0.0,0.0,2.7,0.0,10.0,0.74,3.24,33.99,3.6,1.16,10.3
"Chicken, stewed, cooked, meat and skin, dark meat, broilers or fryers",233,82.0,0.0,0.0,0.0,14.0,1.31,23.5,0.0,0.0,0.0,14.66
"Apricots, solids and liquids, without skin, heavy syrup pack, canned",83,0.0,0.0,2.8,0.0,9.0,0.43,0.51,21.45,1.6,0.0,0.09
"Veal, braised, cooked, separable lean and fat, shank (fore and hind)",191,124.0,0.0,0.0,0.0,33.0,1.25,31.54,0.0,0.0,0.0,6.2
"Balsam-pear (bitter ourd), with salt, drained, boiled, cooked, pods",19,0.0,0.0,33.0,0.0,9.0,0.38,0.84,4.32,2.0,1.95,0.18
"Snacks, Harvest Cheddar flavor, Multirain Snack, SUNCHIPS, FRITOLAY",491,0.0,0.0,0.9,0.0,41.0,1.41,8.08,64.7,8.1,7.05,22.22
"Lamb, raw, separable lean and fat, fore-shank, imported, New Zealand",183,66.0,0.0,0.0,1.0,7.0,1.28,20.09,0.09,0.0,0.0,11.38
"Beef, pan-browned, cooked, crumbles, 90% lean meat / 10% fat, round",230,89.0,0.0,0.0,2.0,16.0,3.08,28.45,0.0,0.0,0.0,12.04
"Wheat flour, enriched, unbleached, 11.5% protein, white (industrial)",363,0.0,140.0,0.0,0.0,20.0,5.06,11.5,73.81,2.4,1.12,1.45
"CAMPBELL'S HEALTHY REQUEST, condensed, Homestyle Chicken Noodle Soup",51,7.0,0.0,0.6,0.0,13.0,0.4,2.7,7.8,0.6,0.6,1.0
"Infant formula, powder, with iron, GOOD START ESSENTIALS SOY, NESTLE",502,0.0,80.0,60.1,309.0,526.0,9.0,12.5,55.7,0.0,44.38,25.5
"Lima beans, solids and liquids, reular pack, canned, immature seeds",71,0.0,0.0,7.3,0.0,28.0,1.61,4.07,13.33,3.6,0.0,0.29
"Cereals ready-to-eat, OAT BLENDERS with honey & almonds, MALT-O-MEAL",379,0.0,648.0,29.6,144.0,33.0,41.38,7.8,77.26,6.1,20.26,4.88
"Lamb, raw, separable lean and fat, tenderloin, imported, New Zealand",120,69.0,0.0,0.0,1.0,4.0,1.62,20.43,0.01,0.0,0.0,4.22
"Grapes, raw, red or reen (European type, such as Thompson seedless)",69,0.0,0.0,3.2,0.0,10.0,0.36,0.72,18.1,0.9,15.48,0.16
"Babyfood, toddler fortified, instant, dry, oatmeal cereal with fruit",402,0.0,0.0,2.7,0.0,286.0,14.3,10.5,74.1,7.8,11.09,7.05
"Chicken, roasted, cooked, meat and skin and iblets and neck, capons",226,103.0,0.0,0.4,0.0,15.0,1.79,28.35,0.04,0.0,0.0,11.67
"Autuk, fish/berry with seal oil (Alaskan ice cream) (Alaska Native)",353,10.0,0.0,2.9,0.0,8.0,0.3,3.4,13.4,0.5,0.0,31.8
"Cereals ready-to-eat, Reduced Suar Frosted Flakes Cereal, KELLOGG'S",357,0.0,314.0,20.0,133.0,5.0,15.0,5.59,87.3,10.1,23.89,0.4
"Cereals ready-to-eat, KELLOGG'S RICE KRISPIES TREATS Cereal, KELLOGG",395,1.0,329.0,20.0,133.0,10.0,6.0,4.3,85.59,0.4,29.6,4.19
"Pork, roasted, canned, extra lean (approximately 4% fat), ham, cured",136,30.0,0.0,0.0,0.0,6.0,0.92,21.16,0.52,0.0,0.0,4.88
"Pork, roasted, reular (approximately 11% fat), boneless, ham, cured",178,59.0,0.0,0.0,32.0,8.0,1.34,22.62,0.0,0.0,0.0,9.02
"Beef, pan-browned, cooked, crumbles, 70% lean meat / 30% fat, round",270,89.0,0.0,0.0,2.0,41.0,2.48,25.56,0.0,0.0,0.0,17.86
"MORNINGSTAR FARMS Roasted Garlic & Quinoa Burer, unprepared, frozen",192,1.0,0.0,0.0,0.0,66.0,2.0,10.7,17.8,10.1,2.1,12.1
"KELLOGG'S, Mixed Berry Granola, NUTRI-GRAIN Frozen Fruit Pizza, EGGO",259,8.0,0.0,0.0,0.0,47.0,1.1,6.4,41.4,3.0,11.5,8.4
"Beef, pan-browned, cooked, crumbles, 75% lean meat / 25% fat, round",277,89.0,0.0,0.0,2.0,34.0,2.63,26.28,0.0,0.0,0.0,18.21
"CAMPBELL'S CHUNKY Soups, Baked Potato with Cheddar & Bacon Bits Soup",78,4.0,0.0,0.0,0.0,16.0,0.29,2.04,9.39,0.8,1.25,3.67
"Lamb, raw, separable lean and fat, neck chops, imported, New Zealand",231,72.0,0.0,0.0,2.0,20.0,1.14,17.43,0.14,0.0,0.0,17.9
"Cereals ready-to-eat, RAISIN BRAN CLUSTERS, FIBER ONE, GENERAL MILLS",317,0.0,163.0,10.9,0.0,182.0,8.19,6.3,83.4,17.9,25.6,2.29
"Snacks, and E, C, with vitamins A, FARLEY Fruit Snacks, FARLEY CANDY",341,0.0,0.0,90.3,0.0,0.0,0.0,4.4,80.9,0.0,0.0,0.0
"POPEYES, meat and skin with breadin, Drumstick, Mild, Fried Chicken",293,108.0,0.0,0.0,0.0,20.0,1.06,20.44,9.84,0.0,0.0,19.14
"Gourd, with salt, drained, boiled, cooked, white-flowered (calabash)",13,0.0,0.0,8.5,0.0,24.0,0.25,0.6,3.1,1.2,0.0,0.02
"BANQUET, unprepared, frozen, family size, Salisbury Steak With Gravy",155,36.0,0.0,0.0,0.0,51.0,0.98,6.89,6.96,1.0,0.28,11.1
"Lamb, raw, separable lean and fat, hind-shank, imported, New Zealand",186,64.0,0.0,0.0,2.0,5.0,1.34,18.39,0.73,0.0,0.0,12.12
"Mararine-like, without salt, stick, 80% fat, butter-mararine blend",718,88.0,0.0,0.1,12.0,28.0,0.09,0.9,0.6,0.0,0.0,80.7
"Beans, without salt, boiled, cooked, mature seeds, royal red, kidney",123,0.0,0.0,1.2,0.0,44.0,2.77,9.49,21.85,9.3,0.0,0.17
"Peppers, solids and liquids, excludin seeds, canned, red, hot chili",21,0.0,0.0,68.0,0.0,7.0,0.5,0.9,5.1,1.3,3.32,0.1
"Candies, prepared-by-recipe, with nuts, chocolate marshmallow, fude",474,23.0,0.0,0.3,0.0,49.0,1.11,3.24,67.69,2.1,0.0,21.11
"Orane juice, with added calcium, includes from concentrate, chilled",47,0.0,0.0,33.6,0.0,140.0,0.13,0.68,11.27,0.3,8.31,0.12
"Chicken, raw, meat and skin and iblets and neck, broilers or fryers",213,90.0,0.0,2.6,0.0,11.0,1.31,18.33,0.13,0.0,0.0,14.83
"Turkey, raw, with added solution, meat only, from whole bird, breast",102,54.0,0.0,0.0,5.0,14.0,0.54,21.54,0.14,0.0,0.05,1.66
"Cereals ready-to-eat, KELLOGG RAISIN BRAN with Omea-3 from flaxseed",349,0.0,0.0,2.0,75.0,39.0,8.5,7.3,82.69,9.6,31.29,2.5
"Soup, sinle brand, ready-to-serve, chunky, chicken mushroom chowder",80,6.0,0.0,2.0,0.0,0.0,0.48,3.0,7.1,1.4,0.0,4.4
"Alcoholic beverae, Gewurztraminer, late harvest, white, table, wine",108,0.0,0.0,0.0,0.0,0.0,0.0,0.07,11.39,0.0,0.0,0.0
"Biscuits, baked, hiher fat, refrierated douh, plain or buttermilk",324,0.0,53.0,0.0,0.0,27.0,2.57,6.79,49.05,2.8,8.19,11.22
"KFC, meat and skin with breadin, Thih, EXTRA CRISPY, Fried Chicken",309,91.0,0.0,0.0,0.0,30.0,0.83,17.17,10.3,0.0,0.0,22.14
"Restaurant, Arroz con frijoles neros (rice and black beans), Latino",151,0.0,0.0,0.0,0.0,37.0,1.57,4.64,24.4,3.4,0.86,3.85
"Beef, pan-browned, cooked, crumbles, 85% lean meat / 15% fat, round",256,89.0,0.0,0.0,2.0,22.0,2.93,27.73,0.0,0.0,0.0,15.3
"Beef, pan-browned, cooked, crumbles, 80% lean meat / 20% fat, round",272,89.0,0.0,0.0,2.0,28.0,2.78,27.0,0.0,0.0,0.0,17.36
"Pork, cooked, with added solution, composite of separable fat, fresh",585,81.0,0.0,0.0,61.0,36.0,0.82,10.06,0.32,0.0,0.0,60.42
"Wheat flour, unenriched, bleached, 11.5% protein, white (industrial)",363,0.0,0.0,0.0,0.0,20.0,1.26,11.5,73.81,2.4,1.12,1.45
"Luncheon meat, includes SPAM (Hormel), canned, minced, pork with ham",315,71.0,0.0,0.0,26.0,0.0,0.64,13.4,4.6,0.0,0.0,26.6
"Beveraes, Liht Cranberry and Raspberry Flavored Juice, OCEAN SPRAY",26,0.0,0.0,32.9,0.0,4.0,0.04,0.73,5.77,0.7,5.02,0.0
"PREGO Pasta, ready-to-serve, Chunky Garden Combination Italian Sauce",54,0.0,0.0,1.8,0.0,15.0,0.55,1.54,10.0,2.3,7.69,1.15
"AUSTIN, reduced fat, sandwich-type, Peanut Butter on Cheese Crackers",461,0.0,0.0,0.0,0.0,0.0,3.5,9.7,66.3,2.7,9.0,17.9
"AUSTIN, reduced fat, sandwich-type, Peanut Butter on Toasty Crackers",463,0.0,0.0,0.0,0.0,0.0,3.3,9.5,67.2,2.7,11.8,18.0
"Chicken, heated (microwave), barbecue flavored, lazed, frozen, win",248,156.0,0.0,0.5,0.0,38.0,2.74,25.34,3.84,0.9,2.1,13.9
"Infant formula, ready-to-feed, with iron, GOOD START SUPREME, NESTLE",66,4.0,10.0,5.9,42.0,42.0,0.99,1.45,7.39,0.0,5.0,3.37
"Artichokes, without salt, drained, boiled, cooked, (lobe or french)",53,0.0,0.0,7.4,0.0,21.0,0.61,2.89,11.95,5.7,0.99,0.34
"Milk, with added vitamin A and vitamin D, nonfat, evaporated, canned",78,4.0,0.0,1.2,79.0,290.0,0.29,7.55,11.35,0.0,11.35,0.2
"Squash, without salt, drained, boiled, cooked, all varieties, summer",20,0.0,0.0,5.5,0.0,27.0,0.36,0.91,4.31,1.4,2.59,0.31
"Toaster Pastries, Brown suar cinnamon, KELLOGG'S POP TARTS, KELLOGG",438,0.0,0.0,0.0,0.0,31.0,3.6,5.4,64.4,1.5,25.4,18.4
"Beef, raw, separable lean and fat, tenderloin, imported, New Zealand",146,58.0,0.0,0.0,4.0,4.0,2.18,21.04,0.0,0.0,0.0,6.88
"Infant Formula, powder, Infant, Premium LIPIL, ENFAMIL, MEAD JOHNSON",510,0.0,81.0,62.0,300.0,390.0,9.2,10.8,57.0,0.0,57.0,27.0
"MORNINGSTAR FARMS Meal Starters Veie Meatballs, unprepared, frozen",158,0.0,0.0,0.0,0.0,51.0,2.2,17.7,9.9,3.6,1.1,5.8
"MORNINGSTAR FARMS Grillers Chik'n Veie Patties, unprepared, frozen",118,0.0,0.0,0.0,0.0,54.0,2.0,12.8,10.2,5.7,0.2,4.8
"Cereals ready-to-eat, Natural Granola Apple Cranberry Almond, QUAKER",418,2.0,0.0,3.1,0.0,98.0,2.47,9.21,74.73,9.9,27.43,11.06
"Gourd, without salt, drained, boiled, cooked, dishcloth (towelourd)",56,0.0,0.0,5.7,0.0,9.0,0.36,0.66,14.34,2.9,5.17,0.34
"Puddins, sodium, potassium, with added oil, reular, dry mix, lemon",366,0.0,0.0,0.0,0.0,0.0,0.17,0.1,90.3,0.1,0.0,1.5
"Babyfood, strained, without ascorbic acid, plums with tapioca, fruit",71,0.0,0.0,1.1,0.0,6.0,0.2,0.1,19.7,1.2,13.34,0.0
"Spinach, with salt, drained, boiled, cooked, chopped or leaf, frozen",34,0.0,0.0,2.2,0.0,153.0,1.96,4.01,4.8,3.7,0.51,0.87
"Pork, braised, cooked, kidneys, variety meats and by-products, fresh",151,480.0,0.0,10.6,0.0,13.0,5.29,25.4,0.0,0.0,0.0,4.7
"Soup, prepared with equal volume water, canned, veetarian veetable",28,0.0,0.0,0.6,0.0,10.0,0.44,0.86,4.89,0.3,1.57,0.79
"Pie crust, chilled, vanilla wafer, prepared from recipe, cookie-type",531,39.0,43.0,0.1,21.0,42.0,1.63,3.7,50.2,0.1,7.33,36.2
"Beans, without salt, boiled, cooked, mature seeds, cranberry (roman)",136,0.0,0.0,0.0,0.0,50.0,2.09,9.34,24.46,8.6,0.0,0.46
"Beans, without salt, boiled, cooked, mature seeds, all types, kidney",127,0.0,0.0,1.2,0.0,35.0,2.22,8.67,22.8,6.4,0.32,0.5
"Fast foods, and condiments, cheese, e, with breakfast steak, bael",282,130.0,38.0,0.0,15.0,93.0,2.06,15.95,22.99,0.2,2.97,14.07
"Rice and vermicelli mix, prepared with 80% mararine, chicken flavor",136,0.0,0.0,0.0,0.0,7.0,0.95,2.65,23.54,0.7,0.64,3.45
"Snacks, no trans fat, reular flavor, microwave, oil-popped, popcorn",583,0.0,0.0,0.3,0.0,4.0,1.98,7.29,45.06,8.1,0.46,43.55
"Snacks, luten- free made with cornstarch and potato flour, Pretzels",389,0.0,0.0,0.3,0.0,0.0,0.46,3.52,78.62,3.3,4.22,6.67
"Enlish muffins, toasted (includes apple-cinnamon), raisin-cinnamon",276,0.0,66.0,1.4,0.0,139.0,4.9,8.87,55.04,3.0,13.34,2.21
"Veal, braised, cooked, separable lean only, boneless, whole, breast",218,116.0,0.0,0.0,0.0,9.0,0.83,30.32,0.0,0.0,0.0,9.8
"Turkey, bone removed, with skin, cooked, smoked, liht or dark meat",208,82.0,0.0,0.0,1.0,26.0,1.79,28.1,0.0,0.0,0.0,9.7
"Soup, sinle brand, condensed, canned, split pea with ham and bacon",140,3.0,0.0,0.0,0.0,0.0,1.59,8.6,21.2,3.0,0.0,2.3
"Beef, pan-browned, cooked, crumbles, 95% lean meat / 5% fat, round",193,89.0,0.0,0.0,2.0,9.0,3.23,29.17,0.0,0.0,0.0,7.58
"Cereals, dry, Apple Cinnamon, Instant Oatmeal, KASHI HEART TO HEART",353,0.0,0.0,2.0,0.0,47.0,2.4,11.1,73.8,12.5,25.0,5.0
"Pork, roasted, cooked, separable lean only, whole, le (ham), fresh",211,94.0,0.0,0.4,36.0,7.0,1.12,29.41,0.0,0.0,0.0,9.44
CAMPBELL'S Homestyle HEALTHY REQUEST Mexican Style Chicken Tortilla,53,4.0,0.0,0.5,0.0,16.0,0.44,2.86,7.76,1.2,1.22,1.02
"Infant formula, ready-to-feed, with iron, SIMILAC, ABBOTT NUTRITION",65,2.0,10.0,5.9,39.0,51.0,1.18,1.36,6.92,0.0,6.9,3.55
"SUBWAY, black forest ham sub on white bread with lettuce and tomato",151,12.0,0.0,0.9,0.0,169.0,1.78,9.12,22.91,1.3,3.54,2.53
"PREGO Pasta, ready-to-serve, Oranic Tomato and Basil Italian Sauce",72,0.0,0.0,4.8,0.0,32.0,0.58,1.6,10.4,3.2,7.2,2.4
"P REGO Pasta, ready-to-serve, Roasted Garlic and Herb Italian Sauce",69,0.0,0.0,1.8,0.0,15.0,0.55,1.54,10.0,2.3,6.92,2.31
"PREGO Pasta, ready-to-serve, Basil and Garlic Italian Sauce, Tomato",64,0.0,0.0,1.0,0.0,16.0,0.58,1.6,9.6,2.4,7.2,2.0
"Ice creams, All Natural Liht Vanilla Chocolate Strawberry, BREYERS",161,14.0,0.0,1.7,0.0,158.0,0.31,4.69,26.06,0.4,22.47,4.35
"Peas, without salt, drained, boiled, cooked, sprouted, mature seeds",98,0.0,0.0,6.6,0.0,26.0,1.67,7.05,17.08,0.0,0.0,0.51
"Snacks, unsalted, made with unenriched flour, plain, hard, pretzels",381,0.0,0.0,0.0,0.0,36.0,1.67,9.1,79.2,2.8,0.0,3.5
"SUNSHINE, Extra Cheesy Party Mix, 100 Calorie RIGHT BITES, CHEEZ-IT",473,3.0,0.0,0.0,0.0,0.0,3.8,8.5,65.3,3.1,2.7,17.4
"Milk, with added vitamin A and vitamin D, 1% milkfat, fluid, lowfat",42,5.0,0.0,0.0,48.0,125.0,0.03,3.37,4.99,0.0,5.2,0.97
"Babyfood, instant fortified, dry, rice with pears and apple, cereal",389,0.0,0.0,250.0,0.0,38.0,9.0,6.6,88.5,2.6,1.35,0.9
"Beef, pan-browned, cooked, crumbles, 97% lean meat / 3% fat, round",175,89.0,0.0,0.0,2.0,7.0,3.29,29.46,0.0,0.0,0.0,5.46
"Pork, unheated, separable lean and fat, blade roll, shoulder, cured",269,53.0,0.0,0.3,0.0,7.0,0.82,16.47,0.0,0.0,0.0,21.98
"CAMPBELL'S Red and White - Microwaveable Bowls, Chicken Noodle Soup",30,6.0,0.0,0.0,0.0,0.0,0.29,1.63,4.08,0.4,0.0,0.82
"Beef, raw, separable lean and fat, striploin, imported, New Zealand",252,57.0,0.0,0.0,8.0,7.0,1.38,18.49,0.6,0.0,0.0,19.53
"Beef, raw, separable lean and fat, hind shin, imported, New Zealand",147,57.0,0.0,0.0,1.0,5.0,1.95,20.61,0.0,0.0,0.0,7.2
"Cereals ready-to-eat, KELLOGG'S SPECIAL K Multirain Oats and Honey",362,0.0,464.0,72.0,138.0,18.0,27.9,7.8,85.0,8.6,26.4,1.8
"Cereals ready-to-eat, KELLOGG'S CRUNCHY NUT Golden Honey Nut flakes",385,0.0,295.0,20.0,133.0,20.0,14.5,6.7,83.3,2.4,33.5,3.9
"Soup, ready-to-serve, chunky, canned, manhattan style, clam chowder",56,6.0,0.0,5.1,0.0,28.0,1.1,3.02,7.84,1.2,1.67,1.41
"Pork, raw, separable lean and fat, boneless, Shoulder petite tender",128,66.0,0.0,0.0,0.0,6.0,1.07,21.65,0.0,0.0,0.0,3.91
"KEEBLER, Chocolate Graham Cookies, Mint Creme Middles, FUDGE SHOPPE",516,0.0,0.0,0.0,0.0,0.0,1.7,4.3,65.4,3.2,38.9,27.2
"Soup, prepared with equal volume water, canned, split with ham, pea",75,3.0,0.0,0.6,0.0,9.0,0.9,4.08,11.05,0.9,0.0,1.74
"Cereals ready-to-eat, 25% Reduced Suar, COCOA PUFFS, GENERAL MILLS",380,0.0,314.0,20.0,133.0,333.0,15.0,6.5,82.69,6.7,25.79,5.19
"Beef, raw, separable lean only, oyster blade, imported, New Zealand",155,56.0,0.0,0.0,7.0,4.0,1.95,21.83,0.0,0.0,0.0,7.56
"KELLOGG'S, Strawberry Granola, NUTRI-GRAIN Frozen Fruit Pizza, EGGO",266,7.0,0.0,0.0,0.0,46.0,1.1,6.5,43.7,2.7,11.9,8.1
"Restaurant, cheese and lettuce, soft taco with round beef, Mexican",219,34.0,0.0,0.0,0.0,116.0,1.85,12.56,17.92,1.5,2.39,10.81
"Pancakes, incomplete (includes buttermilk), dry mix, low fat, plain",384,0.0,132.0,0.0,0.0,493.0,3.55,7.4,74.69,2.5,7.4,6.17
"Cereals, without salt, prepared with water, instant, CREAM OF WHEAT",62,0.0,56.0,0.0,0.0,64.0,4.96,1.84,13.08,0.6,0.07,0.24
"Fast Food, reular crust, pepperoni toppin, 14"" pizza, Pizza Chain",282,25.0,56.0,0.9,0.0,153.0,2.52,11.74,31.98,2.3,3.26,11.91
"Enlish muffins, with ca prop (includes sourdouh), enriched, plain",227,0.0,55.0,1.8,0.0,163.0,4.0,8.87,44.17,3.5,3.53,1.69
"CAMPBELL'S CHUNKY Soups, Savory Chicken with White & Wild Rice Soup",45,4.0,0.0,0.0,0.0,8.0,0.0,2.86,7.35,0.8,0.41,0.82
"Veal, cooked, separable lean only, composite of trimmed retail cuts",196,118.0,0.0,0.0,0.0,24.0,1.16,31.9,0.0,0.0,0.0,6.58
"DIGIORNO Pizza, baked, frozen, thin crispy crust, pepperoni toppin",283,28.0,0.0,0.9,0.0,209.0,0.9,13.22,28.67,2.8,0.0,12.86
"Salad dressin, without salt, reular, commercial, italian dressin",292,67.0,0.0,0.0,0.0,7.0,0.63,0.38,10.43,0.0,8.32,28.37
"Soymilk (All flavors), vitamins A and D, with added calcium, lowfat",43,0.0,0.0,0.0,41.0,82.0,0.44,1.65,7.2,0.8,3.5,0.62
"Cherries, solids and liquids, extra heavy syrup pack, canned, sweet",102,0.0,0.0,3.6,0.0,9.0,0.35,0.59,26.23,1.5,0.0,0.15
"Biscuits, baked, lower fat, refrierated douh, plain or buttermilk",319,0.0,78.0,0.0,0.0,19.0,3.09,7.8,51.6,2.3,8.14,9.1
"Beveraes, hih vitamin C, reater than 3% juice, fruit juice drink",46,0.0,0.0,25.0,0.0,3.0,0.25,0.13,11.35,0.1,10.69,0.11
"Mararine-like spread, SMART BEAT Super Liht without saturated fat",158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1
"Beveraes, powder, low calorie, breakfast type, Orane-flavor drink",217,0.0,0.0,2400.0,0.0,1378.0,0.07,3.6,85.9,3.8,2.6,0.0
"Milk, with added calcium, reduced fat, commercial, fluid, chocolate",78,8.0,0.0,0.0,0.0,194.0,0.24,2.99,12.13,0.7,9.55,1.9
"Turkey, raw, with added solution, meat only, from whole bird, thih",115,79.0,0.0,0.0,13.0,15.0,0.9,19.27,0.15,0.0,0.1,4.12
"Snacks, made with enriched masa flour, nacho-flavor, tortilla chips",498,3.0,0.0,1.8,0.0,147.0,3.7,7.8,62.4,5.3,0.0,25.6
"Douhnuts, unenriched (includes honey buns), lazed, yeast-leavened",403,6.0,0.0,0.1,0.0,43.0,0.6,6.4,44.3,1.2,0.0,22.8
"Cereals, dry, Maple Brown Suar Crunch, KELLOGG'S SPECIAL K NOURISH",371,0.0,0.0,23.0,154.0,385.0,10.39,15.39,62.09,9.3,22.0,9.89
"Chicken, roasted, cooked, meat and skin, breast, broilers or fryers",197,84.0,0.0,0.0,5.0,14.0,1.07,29.8,0.0,0.0,0.0,7.78
"Broadbeans (fava beans), without salt, boiled, cooked, mature seeds",110,0.0,0.0,0.3,0.0,36.0,1.5,7.6,19.65,5.4,1.82,0.4
"Pork, roasted, cooked, separable lean only, tenderloin, loin, fresh",143,73.0,0.0,0.0,10.0,6.0,1.15,26.17,0.0,0.0,0.0,3.51
"KFC, meat and skin with breadin, Win, EXTRA CRISPY, Fried Chicken",337,107.0,0.0,0.0,0.0,35.0,0.79,20.8,11.66,0.0,0.0,23.0
"Lamb, raw, separable lean and fat, loin chop, imported, New Zealand",298,69.0,0.0,0.0,3.0,14.0,1.24,15.4,0.22,0.0,0.0,26.19
"Chicken, roasted, cooked, meat only, liht meat, broilers or fryers",173,85.0,0.0,0.0,5.0,15.0,1.06,30.91,0.0,0.0,0.0,4.51
"Crackers, with peanut butter fillin, sandwich, standard snack-type",494,0.0,52.0,0.0,0.0,81.0,2.77,11.47,58.38,2.3,10.5,24.54
KRAFT VELVEETA LIGHT Reduced Fat Pasteurized Process Cheese Product,222,42.0,0.0,0.1,0.0,574.0,0.14,19.6,11.8,0.0,8.5,10.6
"Beveraes, sweetened, insen and honey, ready to drink, reen, tea",30,0.0,0.0,7.7,0.0,3.0,0.02,0.0,7.16,0.0,6.87,0.18
"CAMPBELL'S Red and White - Microwaveable Bowls, Veetable Beef Soup",34,4.0,0.0,0.0,0.0,0.0,0.15,2.04,6.12,1.2,0.82,0.2
"Luncheon meat, includes SPAM Lite, canned, minced, pork and chicken",196,75.0,0.0,38.5,24.0,39.0,1.4,15.23,1.35,0.0,1.26,13.9
"Game meat, roasted, cooked, composite of cuts, domesticated, rabbit",197,82.0,0.0,0.0,0.0,19.0,2.27,29.06,0.0,0.0,0.0,8.05
"MORNINGSTAR FARMS Sausae Style Recipe Crumbles, unprepared, frozen",159,0.0,0.0,0.0,0.0,44.0,5.5,20.2,9.9,4.6,1.4,4.6
"KASHI Pizza, unprepared, frozen, sinle serve, Mushroom and Spinach",229,9.0,0.0,0.0,0.0,109.0,1.6,10.7,36.5,4.1,2.5,6.0
"Pork, broiled, cooked, separable lean only, tenderloin, loin, fresh",187,94.0,0.0,1.0,0.0,5.0,1.43,30.42,0.0,0.0,0.0,6.33
"Puddins, prepared with whole milk, reular, dry mix, coconut cream",114,12.0,0.0,0.7,0.0,111.0,0.2,3.0,17.7,0.2,0.0,3.8
"Puddins, prepared with whole milk, instant, dry mix, coconut cream",117,11.0,0.0,0.8,0.0,100.0,0.15,2.9,19.1,0.1,0.0,3.5
"Bread, made with low fat (2%) milk, prepared from recipe, cornbread",266,40.0,58.0,0.3,0.0,249.0,2.5,6.7,43.5,0.0,0.0,7.1
"Peppers, without salt, drained, boiled, chopped, frozen, red, sweet",16,0.0,0.0,41.2,0.0,8.0,0.52,0.95,3.31,0.8,2.86,0.18
"Soymilk, vitamins A and D, with added calcium, oriinal and vanilla",43,0.0,0.0,0.0,43.0,123.0,0.42,2.6,4.92,0.2,3.65,1.47
"Beveraes, ready-to-drink, lemon-lime flavored, POWERADE, COCA-COLA",32,0.0,0.0,0.0,0.0,1.0,0.09,0.0,7.84,0.0,6.11,0.05
"Nuts, packaed, flaked, sweetened, dried (desiccated), coconut meat",456,0.0,0.0,0.0,0.0,11.0,1.51,3.13,51.85,9.9,36.75,27.99
"Wined beans, without salt, drained, boiled, cooked, immature seeds",38,0.0,0.0,9.8,0.0,61.0,1.09,5.31,3.21,0.0,0.0,0.66
"Beef, pan-browned, cooked, crumbles, 93% lean meat / 7% fat, round",209,89.0,0.0,0.0,2.0,12.0,3.17,28.88,0.0,0.0,0.0,9.51
"Grapefruit juice, undiluted, unsweetened, frozen concentrate, white",146,0.0,0.0,119.8,0.0,27.0,0.49,1.97,34.56,0.4,34.16,0.48
"Seeds, with salt added (decorticated), toasted, sesame seed kernels",567,0.0,0.0,0.0,0.0,131.0,7.78,16.96,26.04,16.9,0.48,48.0
